Activity Date,Activity Month,Activity Type,Campaign Duration (bin),Campaign ID,Campaign Name,Campaign Objective,Channel,Conversion Funnel Stage,Marketing metrics Discrete,Source,Target Audience,Visibility,AVG(0),Campaign Duration,Clicks,Conversion Rate,Conversions,Cost,Cost Per Conversion,Engagement Rate,Engagement Time,Impressions,Marketing metrics,MIN(1),Revenue,ROI
5/6/2022,May,Click,37,Campaign-7278vi,Multi-layered global open system,Lead Generation,LinkedIn,Awareness,Impressions,Referral,Subscribers,Restricted,0,40,101,0.1,7,326.95,46.70714286,0.17,134,1014,1014,1,1114.22,248.57
10/1/2023,October,Conversion,63,Campaign-6461KG,Organized demand-driven knowledgebase,Brand Awareness,Facebook,Awareness,Impressions,Direct,New Visitors,Private,0,65,99,0.1,12,654.59,54.54916667,0.1,23,979,979,1,1069.9,123.95
1/25/2022,January,Ad Display,74,Campaign-5373wE,Operative non-volatile support,Lead Generation,Instagram,Decision,Impressions,Referral,New Visitors,Private,0,76,107,0.05,13,300.29,23.09923077,0.92,141,1024,1024,1,1087.4,214.48
3/15/2023,March,Ad Display,16,Campaign-6070Jz,Re-engineered foreground Internet solution,Lead Generation,Twitter,Consideration,Impressions,Direct,New Visitors,Restricted,0,18,104,0.02,12,627.75,52.3125,0.35,268,952,952,1,1089.14,224.6
6/30/2023,June,Conversion,42,Campaign-7363qE,Optimized mission-critical core,Brand Awareness,Google Ads,Decision,Impressions,Referral,Returning Customers,Public,0,46,85,0.19,10,558.3,55.83,0.88,52,951,951,1,799.95,249.24
7/12/2022,July,Engagement,16,Campaign-7237sx,Diverse mission-critical application,Sales Conversion,Facebook,Decision,Impressions,Email,Subscribers,Public,0,20,117,0.01,8,507.68,63.46,0.7,36,1009,1009,1,939.87,-77.76
9/29/2022,September,Conversion,68,Campaign-7928Rf,Vision-oriented content-based analyzer,Lead Generation,LinkedIn,Decision,Impressions,Social Media,Segmented Audience,Public,0,69,89,0.18,11,387.77,35.25181818,0.22,116,1050,1050,1,552.08,139.04
1/22/2022,January,Ad Display,74,Campaign-3481dj,Proactive 24hour complexity,Lead Generation,Twitter,Consideration,Impressions,Social Media,New Visitors,Public,0,76,87,0.2,2,390.99,195.495,0.35,231,1033,1033,1,626.31,151.92
7/19/2023,July,Click,79,Campaign-5059Zk,Customer-focused cohesive model,Sales Conversion,Twitter,Decision,Impressions,Email,Segmented Audience,Private,0,80,100,0.03,9,651.09,72.34333333,0.26,68,999,999,1,1030.8,-86.97
8/16/2022,August,Click,16,Campaign-7636Fm,Extended systemic support,Sales Conversion,Instagram,Decision,Impressions,Referral,Returning Customers,Public,0,17,106,0.14,11,475.05,43.18636364,0.74,197,996,996,1,902.78,247.83
3/22/2023,March,Conversion,42,Campaign-2605WR,Customizable systemic capability,Lead Generation,Facebook,Awareness,Impressions,PPC,Segmented Audience,Restricted,0,44,88,0.12,8,575.07,71.88375,0.22,104,995,995,1,1421.84,6.78
12/14/2022,December,Click,74,Campaign-8352HI,Optimized content-based moderator,Sales Conversion,Facebook,Decision,Impressions,SEO,New Visitors,Private,0,74,98,0.15,9,639.82,71.09111111,0.96,192,1035,1035,1,1140.9,253.91
5/16/2022,May,Conversion,84,Campaign-9962OS,Ameliorated cohesive implementation,Brand Awareness,Facebook,Consideration,Impressions,SEO,Returning Customers,Private,0,86,87,0.02,8,468.67,58.58375,0.93,240,1039,1039,1,636.03,-42.91
4/7/2022,April,Click,68,Campaign-9793MC,Diverse bottom-line instruction set,Brand Awareness,LinkedIn,Decision,Impressions,SEO,Subscribers,Private,0,70,101,0.14,7,657.93,93.99,0.28,134,994,994,1,925.04,-50.86
1/15/2022,January,Conversion,26,Campaign-0379uJ,Managed multimedia task-force,Brand Awareness,Facebook,Awareness,Impressions,Direct,Returning Customers,Private,0,29,93,0.1,9,456.54,50.72666667,0.58,178,1050,1050,1,1620.31,100.2
5/2/2022,May,Engagement,74,Campaign-3000ip,Face-to-face systematic knowledgebase,Sales Conversion,LinkedIn,Consideration,Impressions,Direct,Subscribers,Public,0,77,100,0.13,7,519.25,74.17857143,0.06,69,985,985,1,894.15,162.88
7/9/2023,July,Ad Display,53,Campaign-7931WH,Centralized bifurcated budgetary management,Lead Generation,Twitter,Consideration,Impressions,SEO,Returning Customers,Public,0,57,96,0.06,14,765.12,54.65142857,0.18,250,1033,1033,1,1098.63,103.28
6/23/2023,June,Conversion,58,Campaign-6457Rm,Exclusive multi-tasking benchmark,Lead Generation,Google Ads,Consideration,Impressions,Email,New Visitors,Restricted,0,60,89,0.07,9,740.63,82.29222222,0.65,86,1025,1025,1,979.55,15.37
12/16/2023,December,Click,53,Campaign-2585TC,Customer-focused next generation structure,Brand Awareness,Facebook,Awareness,Impressions,Direct,Subscribers,Restricted,0,57,103,0.15,12,878.67,73.2225,0.92,148,999,999,1,702.48,174.82
7/19/2022,July,Click,74,Campaign-6757ej,Configurable regional artificial intelligence,Sales Conversion,Twitter,Consideration,Impressions,PPC,Segmented Audience,Restricted,0,78,91,0.02,9,332.49,36.94333333,0.45,78,1004,1004,1,888.29,-61.72
3/30/2022,March,Conversion,58,Campaign-3126DT,Advanced contextually-based extranet,Sales Conversion,LinkedIn,Decision,Impressions,Social Media,New Visitors,Private,0,60,89,0.04,12,434.98,36.24833333,0.11,12,984,984,1,973.41,121.42
5/10/2023,May,Ad Display,42,Campaign-8350bz,Persevering optimal moderator,Sales Conversion,Google Ads,Consideration,Impressions,Social Media,New Visitors,Restricted,0,47,100,0.05,18,585.52,32.52888889,0.06,143,963,963,1,276.08,194.41
2/21/2022,February,Click,32,Campaign-3169KY,Digitized fault-tolerant protocol,Sales Conversion,Google Ads,Consideration,Impressions,PPC,New Visitors,Public,0,33,85,0.18,11,476.68,43.33454545,0.65,194,998,998,1,572.32,88.15
1/11/2023,January,Conversion,32,Campaign-6830Qi,Implemented object-oriented open system,Sales Conversion,Instagram,Consideration,Impressions,Referral,Subscribers,Public,0,34,102,0.1,9,434.57,48.28555556,0.16,273,991,991,1,892.06,213.16
9/21/2022,September,Ad Display,47,Campaign-8746II,Seamless directional Graphic Interface,Lead Generation,Facebook,Awareness,Impressions,Referral,New Visitors,Public,0,48,102,0.16,7,546.87,78.12428571,0.99,67,1020,1020,1,823.36,94.26
1/6/2023,January,Click,53,Campaign-1197Wa,Grass-roots well-modulated capacity,Brand Awareness,Facebook,Awareness,Impressions,Social Media,Subscribers,Private,0,53,90,0.19,12,702.23,58.51916667,0.83,20,998,998,1,700.8,299.29
5/26/2022,May,Conversion,63,Campaign-3695tf,Upgradable scalable methodology,Lead Generation,Google Ads,Decision,Impressions,Direct,Segmented Audience,Private,0,65,97,0.12,11,741.29,67.39,0.52,265,995,995,1,389.4,204.08
1/7/2022,January,Conversion,68,Campaign-0390LG,Down-sized full-range secured line,Sales Conversion,Facebook,Decision,Impressions,Social Media,Segmented Audience,Private,0,71,123,0.15,17,550.1,32.35882353,0.95,199,1092,1092,1,1146.82,167.25
10/28/2023,October,Engagement,16,Campaign-5274hL,Exclusive disintermediate capacity,Sales Conversion,LinkedIn,Awareness,Impressions,SEO,Segmented Audience,Public,0,18,107,0.1,9,456.18,50.68666667,0.27,201,984,984,1,988.02,-83.05
6/5/2022,June,Engagement,68,Campaign-7436yV,User-friendly regional infrastructure,Lead Generation,Facebook,Awareness,Impressions,Email,Subscribers,Restricted,0,72,89,0.03,12,234.85,19.57083333,0.75,288,1058,1058,1,724.22,-40.13
10/16/2023,October,Ad Display,5,Campaign-8539qf,Phased homogeneous approach,Brand Awareness,Twitter,Awareness,Impressions,Direct,Subscribers,Restricted,0,10,93,0.08,14,454.7,32.47857143,0.37,10,989,989,1,1388.8,85.29
3/7/2023,March,Ad Display,37,Campaign-0259KF,Reverse-engineered contextually-based portal,Sales Conversion,Google Ads,Awareness,Impressions,Referral,Segmented Audience,Restricted,0,39,112,0.19,8,441.56,55.195,0.69,100,1023,1023,1,888.74,163.85
3/5/2023,March,Conversion,16,Campaign-1876uy,Ameliorated executive attitude,Sales Conversion,Facebook,Consideration,Impressions,PPC,Returning Customers,Private,0,20,100,0.19,7,623.14,89.02,0.9,172,1045,1045,1,1458.97,-5.05
10/10/2023,October,Conversion,32,Campaign-0169Qi,Business-focused interactive alliance,Sales Conversion,Facebook,Awareness,Impressions,Direct,New Visitors,Restricted,0,34,92,0.18,4,534.78,133.695,0.3,180,979,979,1,904.29,9.1
9/17/2023,September,Conversion,74,Campaign-2016pc,Distributed didactic function,Brand Awareness,Facebook,Decision,Impressions,Direct,Segmented Audience,Public,0,77,94,0.13,13,569.45,43.80384615,0.89,200,965,965,1,1232.74,-83.59
9/16/2023,September,Click,58,Campaign-4461ws,Compatible static core,Lead Generation,Facebook,Awareness,Impressions,Social Media,Returning Customers,Public,0,59,102,0.13,16,278.83,17.426875,0.87,197,1043,1043,1,983.83,49.71
12/18/2023,December,Click,37,Campaign-5938Id,Ameliorated object-oriented knowledge user,Brand Awareness,LinkedIn,Decision,Impressions,Direct,Segmented Audience,Restricted,0,39,94,0.11,4,384,96,0.02,165,1023,1023,1,1597.45,18.02
3/29/2022,March,Engagement,26,Campaign-5880kF,Multi-tiered intermediate secured line,Lead Generation,Google Ads,Consideration,Impressions,Referral,Subscribers,Public,0,27,89,0.09,10,533.65,53.365,0.93,140,1021,1021,1,969.62,200.24
5/29/2023,May,Ad Display,63,Campaign-0452wg,Phased demand-driven focus group,Lead Generation,Instagram,Consideration,Impressions,Direct,Subscribers,Public,0,66,105,0.13,9,392.04,43.56,0.38,115,994,994,1,620.39,179.64
10/28/2022,October,Ad Display,47,Campaign-9861qK,Team-oriented systematic archive,Lead Generation,Facebook,Consideration,Impressions,SEO,Subscribers,Private,0,48,96,0.05,11,573.28,52.11636364,0.54,252,1021,1021,1,122.89,-19.74
8/31/2023,August,Engagement,42,Campaign-1819iF,Universal heuristic matrix,Lead Generation,Google Ads,Consideration,Impressions,PPC,Returning Customers,Public,0,46,87,0.14,17,424.89,24.99352941,0.39,166,997,997,1,1563.81,273.67
2/16/2023,February,Click,42,Campaign-0835gJ,Optimized full-range pricing structure,Brand Awareness,Facebook,Awareness,Impressions,Social Media,Segmented Audience,Public,0,44,88,0.15,9,583.48,64.83111111,0.23,154,964,964,1,1440.97,27.75
10/6/2022,October,Engagement,32,Campaign-3236mM,Ameliorated stable alliance,Sales Conversion,LinkedIn,Decision,Impressions,Direct,New Visitors,Public,0,33,116,0.13,15,457.8,30.52,0.18,296,1025,1025,1,854.05,159.79
9/24/2022,September,Ad Display,53,Campaign-7524Uw,Customizable optimizing policy,Brand Awareness,Instagram,Awareness,Impressions,Direct,New Visitors,Public,0,54,112,0.1,9,473.21,52.57888889,0.4,162,995,995,1,571.15,53.91
1/7/2022,January,Click,16,Campaign-8337ui,Phased leadingedge customer loyalty,Lead Generation,Twitter,Decision,Impressions,Direct,Subscribers,Restricted,0,18,97,0.08,17,310.49,18.26411765,0.23,94,1001,1001,1,777.76,-3.16
12/31/2022,December,Click,84,Campaign-4801Qu,Team-oriented local middleware,Brand Awareness,LinkedIn,Decision,Impressions,SEO,Segmented Audience,Public,0,86,106,0.1,12,624.27,52.0225,0.71,8,1031,1031,1,988.06,-80.49
10/30/2022,October,Conversion,53,Campaign-4501Na,Adaptive eco-centric encryption,Brand Awareness,Twitter,Awareness,Impressions,Direct,Subscribers,Restricted,0,54,95,0.07,13,442.58,34.04461538,0.24,3,1014,1014,1,912.75,100.11
5/12/2023,May,Ad Display,16,Campaign-4124mG,Balanced discrete system engine,Sales Conversion,Twitter,Awareness,Impressions,Email,Returning Customers,Private,0,21,96,0.02,3,490.57,163.5233333,0.93,131,984,984,1,867.8,-1.05
8/21/2023,August,Engagement,11,Campaign-8571AG,Intuitive uniform middleware,Lead Generation,Facebook,Consideration,Impressions,SEO,New Visitors,Private,0,15,105,0.06,8,501.17,62.64625,0.77,87,1042,1042,1,696.52,284.24
11/28/2023,November,Ad Display,79,Campaign-8611LD,Grass-roots web-enabled alliance,Lead Generation,Google Ads,Decision,Impressions,SEO,Segmented Audience,Public,0,80,97,0.01,9,569.37,63.26333333,0.98,18,995,995,1,1071.71,60.18
7/11/2023,July,Ad Display,68,Campaign-5243OB,Object-based high-level solution,Brand Awareness,Facebook,Decision,Impressions,PPC,Returning Customers,Restricted,0,72,96,0.12,7,571.24,81.60571429,0.08,61,1069,1069,1,1363.3,-84.87
5/21/2022,May,Conversion,21,Campaign-4000Or,Expanded dynamic core,Brand Awareness,LinkedIn,Decision,Impressions,PPC,Returning Customers,Public,0,23,89,0.13,16,397.33,24.833125,0.06,195,1033,1033,1,1057.1,-49.89
12/20/2023,December,Ad Display,16,Campaign-1558Ps,Intuitive 3rdgeneration process improvement,Brand Awareness,Twitter,Awareness,Impressions,SEO,Returning Customers,Private,0,21,93,0.18,10,553.49,55.349,0.1,293,1017,1017,1,915.61,266.6
9/7/2022,September,Conversion,32,Campaign-0382qM,Universal bi-directional application,Brand Awareness,LinkedIn,Consideration,Impressions,Direct,Subscribers,Public,0,35,100,0.05,10,286.28,28.628,0.31,91,1028,1028,1,1020.25,177.45
2/22/2023,February,Ad Display,26,Campaign-0664Lo,Cross-group directional website,Sales Conversion,Instagram,Awareness,Impressions,Referral,Subscribers,Public,0,28,102,0.07,9,596.94,66.32666667,0.7,86,990,990,1,902.48,32.03
11/22/2022,November,Ad Display,16,Campaign-4587CT,Multi-channeled radical success,Sales Conversion,Twitter,Consideration,Impressions,Referral,New Visitors,Restricted,0,19,98,0.18,9,713.78,79.30888889,0.66,250,992,992,1,897.51,252.82
3/11/2023,March,Ad Display,21,Campaign-1652Hd,Customer-focused national infrastructure,Lead Generation,Facebook,Consideration,Impressions,PPC,Segmented Audience,Public,0,24,112,0.13,6,269.76,44.96,0.71,59,1029,1029,1,951.34,249.67
6/6/2023,June,Click,63,Campaign-3760pf,Future-proofed responsive customer loyalty,Sales Conversion,Instagram,Consideration,Impressions,SEO,Segmented Audience,Public,0,67,94,0.07,10,501.37,50.137,0.35,148,1017,1017,1,1817.22,-87.19
1/3/2022,January,Ad Display,79,Campaign-4122Ca,Enterprise-wide leadingedge knowledge user,Lead Generation,Google Ads,Awareness,Impressions,SEO,Returning Customers,Restricted,0,81,109,0.01,10,841.98,84.198,0.94,98,964,964,1,988.34,39.3
4/23/2022,April,Conversion,37,Campaign-5861Hp,Persevering directional parallelism,Sales Conversion,LinkedIn,Decision,Impressions,Email,New Visitors,Restricted,0,39,103,0.04,11,634.6,57.69090909,0.37,138,1038,1038,1,1226.48,197.57
6/21/2022,June,Ad Display,79,Campaign-7446BE,Cross-group zero administration middleware,Lead Generation,Instagram,Consideration,Impressions,Social Media,Returning Customers,Private,0,79,109,0.04,10,563.58,56.358,0.61,71,956,956,1,516.56,-83.46
11/4/2023,November,Conversion,68,Campaign-0285mp,Reactive contextually-based solution,Lead Generation,Instagram,Decision,Impressions,SEO,Returning Customers,Restricted,0,70,93,0.07,10,683.86,68.386,0.2,184,1015,1015,1,883,43.05
2/28/2022,February,Engagement,16,Campaign-2342lJ,Decentralized global paradigm,Lead Generation,Instagram,Consideration,Impressions,SEO,Segmented Audience,Restricted,0,21,99,0.04,9,442.26,49.14,0.4,107,984,984,1,652.46,89.73
8/16/2023,August,Conversion,5,Campaign-4802oU,Enterprise-wide asynchronous strategy,Sales Conversion,Instagram,Awareness,Impressions,SEO,Returning Customers,Private,0,10,98,0.02,12,499.03,41.58583333,0.07,279,1019,1019,1,1068.15,136.75
10/11/2023,October,Ad Display,37,Campaign-6238iL,Fundamental transitional system engine,Sales Conversion,LinkedIn,Consideration,Impressions,Social Media,Segmented Audience,Private,0,42,91,0.14,8,503.21,62.90125,0.31,67,961,961,1,880.65,242.53
10/27/2022,October,Conversion,58,Campaign-2384ZY,Optional exuding database,Brand Awareness,Instagram,Awareness,Impressions,Social Media,New Visitors,Private,0,63,88,0.09,7,548.64,78.37714286,0.11,119,1015,1015,1,1620.18,67.53
6/29/2023,June,Engagement,74,Campaign-0730Ak,Devolved bi-directional software,Lead Generation,Twitter,Awareness,Impressions,Referral,Segmented Audience,Restricted,0,78,78,0.2,8,490.63,61.32875,0.08,296,1005,1005,1,1290.77,72.81
6/18/2023,June,Engagement,47,Campaign-6863yI,Fully-configurable scalable database,Sales Conversion,Google Ads,Decision,Impressions,Social Media,Returning Customers,Private,0,48,109,0.2,10,376.22,37.622,0.72,31,1036,1036,1,971.32,95.03
1/26/2022,January,Conversion,47,Campaign-8712fI,Integrated eco-centric toolset,Sales Conversion,Facebook,Decision,Impressions,Referral,Returning Customers,Restricted,0,48,108,0.05,14,644.63,46.045,0.36,113,969,969,1,466.27,168.96
10/17/2022,October,Ad Display,79,Campaign-0103Vz,Business-focused bi-directional circuit,Lead Generation,LinkedIn,Decision,Impressions,Email,New Visitors,Private,0,80,111,0.05,17,544.84,32.04941176,0.4,195,982,982,1,307.69,180.57
4/12/2023,April,Engagement,84,Campaign-7465Qz,Quality-focused modular firmware,Sales Conversion,Instagram,Decision,Impressions,Referral,Segmented Audience,Private,0,88,101,0.05,11,525.75,47.79545455,1,30,954,954,1,1142.62,-56.6
11/22/2023,November,Ad Display,53,Campaign-4129pV,Triple-buffered client-driven artificial intelligence,Sales Conversion,LinkedIn,Decision,Impressions,Referral,New Visitors,Restricted,0,57,88,0.2,13,492.31,37.87,0.9,135,972,972,1,1149.52,250.43
8/9/2022,August,Engagement,79,Campaign-3008Ze,Customizable well-modulated customer loyalty,Sales Conversion,LinkedIn,Decision,Impressions,Referral,New Visitors,Private,0,80,101,0.08,6,523.25,87.20833333,0.7,298,999,999,1,481.72,-47.93
4/3/2022,April,Engagement,58,Campaign-7372MO,Secured motivating encryption,Lead Generation,Twitter,Decision,Impressions,PPC,Returning Customers,Private,0,63,90,0.12,10,602.71,60.271,0.63,229,979,979,1,1065.14,-28.5
9/27/2023,September,Click,74,Campaign-8409jw,Face-to-face clear-thinking knowledge user,Lead Generation,Twitter,Awareness,Impressions,Social Media,Segmented Audience,Public,0,77,84,0.16,6,326.27,54.37833333,0.37,247,1035,1035,1,606.91,285.11
3/18/2022,March,Click,53,Campaign-5548PS,Exclusive modular process improvement,Sales Conversion,Twitter,Awareness,Impressions,Direct,Subscribers,Private,0,53,111,0.2,9,374.74,41.63777778,0.96,162,997,997,1,682.04,-84.6
11/15/2023,November,Engagement,53,Campaign-4207ZU,Proactive bi-directional hierarchy,Sales Conversion,Facebook,Consideration,Impressions,Direct,Subscribers,Private,0,55,99,0.18,8,485.22,60.6525,0.26,191,1057,1057,1,606.1,237.41
4/19/2022,April,Click,42,Campaign-3965Et,Optimized needs-based conglomeration,Sales Conversion,Facebook,Decision,Impressions,Social Media,Segmented Audience,Private,0,44,101,0.15,13,322.67,24.82076923,0.85,246,1027,1027,1,850.49,-29.01
3/8/2022,March,Ad Display,79,Campaign-7274ZS,Adaptive incremental project,Sales Conversion,Google Ads,Decision,Impressions,Direct,New Visitors,Public,0,79,99,0.12,9,502.73,55.85888889,0.18,244,1005,1005,1,616.31,219.37
11/24/2023,November,Click,63,Campaign-5596zL,Re-engineered reciprocal capacity,Sales Conversion,Facebook,Decision,Impressions,Referral,New Visitors,Public,0,64,118,0.15,10,474.4,47.44,0.12,282,990,990,1,1229.83,272.12
11/19/2022,November,Click,79,Campaign-6849pm,Reverse-engineered tertiary capacity,Brand Awareness,LinkedIn,Consideration,Impressions,Direct,New Visitors,Restricted,0,82,107,0.12,7,514,73.42857143,0.71,55,1023,1023,1,1197.28,-64.06
3/7/2023,March,Conversion,79,Campaign-6348kG,Total human-resource hub,Sales Conversion,Twitter,Decision,Impressions,SEO,Returning Customers,Public,0,84,87,0.05,11,399.88,36.35272727,0.27,158,988,988,1,539.41,121.45
1/30/2023,January,Conversion,79,Campaign-2988XG,Up-sized multi-tasking moratorium,Sales Conversion,Instagram,Consideration,Impressions,Social Media,Subscribers,Public,0,83,113,0.1,8,489.62,61.2025,0.86,51,1043,1043,1,730.87,221.88
